"DIY with our comprehensive guide or let a certified fitter handle it for you.","ثبّته بنفسك مع دليلنا الشامل أو دع مثبّتًا معتمدًا يتولى الأمر عنك."
"Step 3","الخطوة 3"
"Drive Protected","قُد بحماية"
"Drive","قُد"
"Protected","بحماية"
"Enjoy the road with peace of mind, knowing your wheels are safeguarded.","استمتع بالطريق براحة بال، علمًا أن عجلاتك محمية."
"Real Customer","تقييمات العملاء"
"Reviews","الحقيقية"
"""My saving has been AlloyGators. These simple devices fit between the rim and the tyre and take the brunt of the kerbing. Garages in the AlloyGator fitter network can usually fit them while you wait. It takes less than an hour. You can do it yourself if you're confident and save about Â£40 but if you're not I wouldn't recommend it. There's a knack to getting it right and when well fitted they stay in place and provide the protection you need. I prefer the black but they come in a wide range of colours so you don't have to be understated if you don't want to. And let's be honest, its not always your driving you have to worry about. In my case there are three other family members who might not fess up when they have whacked the wheels.""","""AlloyGators هي ما أنقذ أموالي. تتناسب هذه الأجهزة البسيطة بين الحافة والإطار وتتحمل صدمات الرصيف. عادةً ما تستطيع مراكز الخدمة في شبكة مثبّتي AlloyGator تثبيتها بينما تنتظر. لا يستغرق الأمر أكثر من ساعة. يمكنك فعل ذلك بنفسك إذا كنت واثقًا ووفّر نحو £40 ولكن إن لم تكن كذلك فلا أنصح بذلك. هناك مهارة في الحصول على النتيجة الصحيحة وعند التثبيت الجيد تبقى في مكانها وتوفر الحماية التي تحتاجها. أفضّل اللون الأسود لكنها تأتي بمجموعة واسعة من الألوان لذلك لا يجب أن تكون متواضعًا إن لم ترغب. ولنكن صادقين، فأسلوب قيادتك ليس دائمًا ما تقلق منه. في حالتي هناك ثلاثة أفراد آخرون من العائلة قد لا يعترفون عندما يصطدمون بالعجلات."""
"Mark Goodier - Radio Presenter &amp; Founder Chairman Wisebuddah","Mark Goodier - مقدم راديو ورئيس مؤسس Wisebuddah"
"""I have lost count of the number of cars I have put AlloyGators on and they have genuinely saved me thousands over the years. How do I know this? The one I did not get around to fitting them on, a Range Rover, a certain family member (who shall remain nameless) did all four rims in a week! The wheel refurb cost added up to Â£500.""","""لقد فقدت عدد السيارات التي وضعت عليها AlloyGators وقد وفّرت لي آلافًا حقًا على مرّ السنين. كيف أعرف ذلك؟ السيارة الوحيدة التي لم أتمكن من تثبيتها عليها، وهي Range Rover، قام أحد أفراد العائلة (الذي سيبقى مجهول الهوية) بإتلاف الحافات الأربع في أسبوع! بلغت تكلفة تجديد العجلات £500."""
"Quentin Wilson - Motoring Journalist and Broadcaster","Quentin Wilson - صحفي سيارات ومذيع"
"Review us on","قيّمنا على"
"AlloyGator customers don't just come backâ€”they bring others with them. Drivers trust our wheel protection to keep their vehicles sharp and damage-free. With thousands of reviews on","عملاء AlloyGator لا يعودون فحسب — بل يحضرون معهم آخرين. يثق السائقون في حماية عجلاتنا للحفاظ على سياراتهم في حالة ممتازة وخالية من الأضرار. مع آلاف التقييمات على"
"and other","وغيرها من"
"Trusted","الموثوقة"
"platforms, you can count on proven quality. Join the AlloyGator family today!","المنصات، يمكنك الاعتماد على الجودة المثبتة. انضم إلى عائلة AlloyGator اليوم!"
"Martin A","Martin A"
"The whole process from start to finish...","العملية بأكملها من البداية إلى النهاية..."
"""The whole process from start to finish proves there is still great customer service out there. Unfortunately the gator could not be put onto my car, Dan sent through the returns form and postage slip. Unsurprisingly Royal Mail lost the return on tracked!. Dan stepped in to help chase and sort out the issue. Cannot recommend these guys enough. Many thanks.""","""أثبتت العملية بأكملها من البداية إلى النهاية أن هناك خدمة عملاء رائعة لا تزال موجودة. للأسف لم يمكن وضع Gator على سيارتي، فأرسل Dan نموذج الإرجاع وإيصال البريد. وبشكل غير مفاجئ فقد البريد الملكي الإرجاع المتتبّع! تدخّل Dan للمساعدة في المتابعة وحل المشكلة. لا أستطيع أن أوصي بهؤلاء بما يكفي. شكرًا جزيلًا."""
"Gill I","Gill I"
"I have a great looking bumper car","لديّ سيارة رائعة المظهر"
"""I have the most beautiful alloy wheels but sadly really soft having too be doubly careful parking and kerbing ..Tried most things but the AlloyGators are the best strong and absorbs the bangs a good few times before they need replacing. Only banged them once but my partner lots off times ((he's a better driver than me &#x1F602;&#x1F602;&#x1F602;&#x1F602;&#x1F602;)) so thank you AlloyGator for allowing my car too now be a number car.""","""لديّ أجمل عجلات معدنية ولكنها للأسف طرية جدًا مما يستدعي مضاعفة الحذر عند الوقوف والقرب من الأرصفة... جربت معظم الأشياء لكن AlloyGators هي الأفضل قوية وتمتص الضربات عدة مرات قبل أن تحتاج إلى الاستبدال. اصطدمت بها مرة واحدة فقط لكن شريكي عدة مرات ((هو سائق أفضل مني &#x1F602;&#x1F602;&#x1F602;&#x1F602;&#x1F602;)) لذا شكرًا AlloyGator لجعل سيارتي الآن سيارة يمكن الاعتماد عليها."""
"David Patmore","David Patmore"
"Outstanding","متميز"
"""We have had our Gators on the car for 18 months ( 4th set, on different cars ) with no problems. The last trip to a hand car wash resulted in the paint being stripped off them! Informed AlloyGators of the experience, and they offered to replace them FOC as a goodwill gesture. Unbelievable service in this day and age! Cannot praise their customer service enough. 5 stars is not enough.""","""لدينا Gators على السيارة منذ 18 شهرًا (الطقم الرابع، على سيارات مختلفة) دون أي مشاكل. أدت الرحلة الأخيرة إلى غسيل السيارة اليدوي إلى تقشّر الطلاء عنها! أبلغنا AlloyGators بالتجربة فعرضوا استبدالها مجانًا كإيماءة حسن نية. خدمة لا تصدق في هذا العصر! لا يمكنني الإشادة بخدمة عملائهم بما يكفي. 5 نجوم لا تكفي."""
"Bartlomiej Gomulkiewicz","Bartlomiej Gomulkiewicz"
"Great Product","منتج رائع"
"""Great product, looks very good and protects the rims, I have been using it in all my cars for many years. I highly recommend and encourage you to purchase.""","""منتج رائع، يبدو جيدًا جدًا ويحمي الحافات، لقد كنت أستخدمه في جميع سياراتي لسنوات عديدة. أوصي به بشدة وأشجعك على الشراء."""
"Ishack Rawat","Ishack Rawat"
"Great Service","خدمة رائعة"
"""Good product. Excellent communication from AlloyGator. Bought the wrong colour, Exchange done with no quibble. Great service. Car appearance enhanced. Thanks Dan""","""منتج جيد. تواصل ممتاز من AlloyGator. اشتريت اللون الخطأ، تمّ الاستبدال دون جدال. خدمة رائعة. تحسّن مظهر السيارة. شكرًا Dan"""
"David Meiser","David Meiser"
"Excellent Product","منتج ممتاز"
"""Excellent product and service cant recommend them highly enough. Excellent product and service""","""منتج وخدمة ممتازان لا أستطيع أن أوصي بهم بما يكفي. منتج وخدمة ممتازان"""
